Unit,Cycle,OpSet1,OpSet2,OpSet3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Label_RUL_30,Source
222,177,19.9998,0.7002,100.0,491.19,608.44,1490.57,1261.09,9.35,13.66,333.39,2324.07,8725.58,1.08,44.79,313.84,2388.24,8063.2,9.2652,0.03,369,2324,100.0,24.32,14.6746,1,Resampled
256,144,35.0029,0.84,100.0,449.44,556.31,1372.66,1138.17,5.48,8.0,193.5,2222.93,8350.41,1.02,42.38,182.33,2388.0,8064.3,9.4103,0.02,336,2223,100.0,14.88,8.7981,1,Resampled
11,268,20.0026,0.7,100.0,491.19,608.13,1499.24,1266.22,9.35,13.66,333.7,2324.58,8811.09,1.07,44.7,314.38,2388.81,8129.48,9.3235,0.03,366,2324,100.0,24.27,14.533,1,Resampled
29,131,25.0045,0.62,60.0,462.54,537.23,1263.7,1055.08,7.05,9.03,175.14,1915.32,8013.71,0.94,37.03,163.95,2028.22,7871.88,10.9468,0.02,308,1915,84.93,14.37,8.5597,1,Resampled
35,188,25.0048,0.6219,60.0,462.54,537.45,1268.1,1057.88,7.05,9.03,174.88,1916.45,8064.71,0.94,37.27,164.44,2029.34,7929.4,10.9995,0.02,308,1915,84.93,14.24,8.526,1,Resampled
158,298,20.0076,0.7,100.0,491.19,608.07,1494.96,1262.55,9.35,13.66,333.49,2324.12,8739.62,1.08,45.02,314.48,2388.32,8074.22,9.3298,0.03,368,2324,100.0,24.24,14.6249,1,Resampled
129,197,25.0078,0.6205,60.0,462.54,537.0,1271.59,1063.45,7.05,9.03,174.7,1915.17,8015.91,0.94,37.3,164.04,2028.04,7869.17,11.0053,0.02,310,1915,84.93,14.02,8.4985,1,Resampled
206,196,20.0009,0.7,100.0,491.19,607.21,1488.45,1258.77,9.35,13.66,334.08,2324.44,8792.15,1.08,44.71,314.64,2388.6,8124.9,9.2579,0.03,366,2324,100.0,24.59,14.7102,1,Resampled
157,230,20.001,0.7,100.0,491.19,608.02,1494.41,1264.9,9.35,13.66,333.57,2324.25,8759.47,1.07,44.84,314.39,2388.38,8083.12,9.3249,0.03,367,2324,100.0,24.22,14.5083,1,Resampled
205,175,42.0015,0.8413,100.0,445.0,550.12,1368.39,1146.44,3.91,5.72,138.03,2211.6,8309.08,1.02,42.6,130.17,2387.64,8072.38,9.4454,0.02,331,2212,100.0,10.46,6.2344,1,Resampled
13,204,35.0015,0.8403,100.0,449.44,555.91,1376.57,1147.14,5.48,8.0,193.86,2222.87,8349.19,1.02,42.34,182.34,2388.01,8063.79,9.3524,0.02,336,2223,100.0,14.78,8.7842,1,Resampled
16,151,10.0034,0.2513,100.0,489.05,606.05,1510.67,1325.36,10.52,15.5,392.35,2319.16,8761.9,1.26,46.19,370.48,2388.41,8108.48,8.7381,0.03,371,2319,100.0,28.34,16.8763,1,Resampled
233,176,25.0053,0.62,60.0,462.54,537.08,1267.21,1056.51,7.05,9.03,174.55,1916.01,8050.41,0.94,37.13,164.61,2028.99,7912.21,10.9747,0.02,309,1915,84.93,14.19,8.4868,1,Resampled
171,234,20.0003,0.7015,100.0,491.19,607.84,1493.04,1251.53,9.35,13.66,334.28,2324.39,8781.09,1.07,44.41,314.73,2388.51,8108.39,9.2751,0.02,366,2324,100.0,24.35,14.5352,1,Resampled
67,131,0.001,0.0,100.0,518.67,643.18,1591.34,1420.93,14.62,21.61,552.45,2388.18,9034.55,1.3,47.74,519.6,2388.22,8115.94,8.4515,0.03,395,2388,100.0,38.68,23.2475,1,Resampled
126,178,20.0059,0.7009,100.0,491.19,608.55,1488.89,1262.07,9.35,13.66,333.93,2324.14,8740.63,1.07,44.59,314.41,2388.33,8070.39,9.3053,0.03,369,2324,100.0,24.25,14.6686,1,Resampled
3,178,35.0034,0.84,100.0,449.44,556.42,1372.89,1147.73,5.48,8.0,194.11,2223.03,8356.0,1.02,42.25,182.48,2388.12,8069.9,9.3804,0.02,335,2223,100.0,14.65,8.7913,1,Resampled
259,201,20.007,0.7,100.0,491.19,608.51,1496.24,1274.58,9.35,13.66,333.6,2324.13,8723.98,1.08,44.95,313.86,2388.26,8058.04,9.3065,0.03,367,2324,100.0,24.24,14.4662,1,Resampled
259,183,42.0043,0.8419,100.0,445.0,550.08,1350.38,1133.55,3.91,5.72,137.85,2211.83,8324.81,1.02,42.38,130.07,2387.89,8087.75,9.4088,0.02,331,2212,100.0,10.77,6.3025,1,Resampled
83,166,25.007,0.62,60.0,462.54,537.58,1270.98,1063.0,7.05,9.03,174.74,1914.95,8000.51,0.94,37.25,164.52,2027.83,7856.58,10.9922,0.02,309,1915,84.93,14.15,8.4649,1,Resampled
177,158,35.001,0.84,100.0,449.44,556.24,1375.19,1139.58,5.48,8.0,194.41,2223.43,8378.06,1.02,42.18,182.38,2388.49,8085.43,9.3802,0.02,337,2223,100.0,14.79,8.8504,1,Resampled
170,158,35.0072,0.8406,100.0,449.44,556.38,1373.56,1143.45,5.48,8.0,193.44,2223.04,8362.08,1.02,42.1,182.66,2388.14,8070.27,9.3992,0.02,336,2223,100.0,14.52,8.8178,1,Resampled
66,152,25.0074,0.6217,60.0,462.54,537.53,1267.32,1064.16,7.05,9.03,176.16,1915.22,8006.99,0.94,37.1,164.32,2028.1,7867.88,11.0047,0.02,308,1915,84.93,14.11,8.6287,1,Resampled
87,169,42.0017,0.841,100.0,445.0,550.32,1366.57,1138.76,3.91,5.72,137.98,2211.64,8325.29,1.02,42.72,130.15,2387.71,8079.03,9.4605,0.02,333,2212,100.0,10.58,6.3453,1,Resampled
49,145,20.003,0.7,100.0,491.19,608.17,1486.07,1261.32,9.35,13.66,333.57,2324.16,8743.68,1.08,44.63,313.95,2388.29,8082.46,9.2661,0.02,366,2324,100.0,24.34,14.5111,1,Resampled
234,136,10.0014,0.25,100.0,489.05,606.03,1514.53,1327.04,10.52,15.5,393.54,2319.13,8767.37,1.26,45.76,370.82,2388.34,8118.14,8.6807,0.03,371,2319,100.0,28.2,17.143,1,Resampled
170,168,42.0014,0.84,100.0,445.0,549.68,1359.49,1141.31,3.91,5.71,138.69,2211.89,8331.08,1.02,42.63,130.27,2388.01,8093.59,9.4356,0.02,333,2212,100.0,10.52,6.2918,1,Resampled
182,177,9.9991,0.25,100.0,489.05,605.43,1506.03,1315.14,10.52,15.5,393.48,2319.07,8775.65,1.26,45.76,370.45,2388.29,8130.08,8.7162,0.03,370,2319,100.0,28.39,16.9935,1,Resampled
218,216,35.0023,0.84,100.0,449.44,556.18,1368.75,1148.53,5.48,8.0,194.14,2223.44,8379.73,1.02,42.25,182.83,2388.58,8091.66,9.3812,0.02,336,2223,100.0,14.82,8.8489,1,Resampled
13,216,0.0,0.002,100.0,518.67,643.33,1597.61,1418.95,14.62,21.61,552.36,2388.27,9054.26,1.3,48.02,519.88,2388.3,8129.65,8.5211,0.03,396,2388,100.0,38.64,23.1398,1,Resampled
187,166,34.9983,0.84,100.0,449.44,556.29,1376.94,1137.7,5.48,8.0,194.25,2222.79,8348.84,1.02,42.42,182.48,2387.87,8058.21,9.4046,0.02,336,2223,100.0,14.54,8.8754,1,Resampled
146,252,9.9995,0.25,100.0,489.05,605.39,1515.45,1323.06,10.52,15.5,392.83,2319.16,8797.31,1.26,45.89,370.83,2388.36,8143.63,8.7219,0.03,371,2319,100.0,28.26,17.0013,1,Resampled
208,135,10.007,0.2518,100.0,489.05,605.67,1508.22,1327.33,10.52,15.5,393.46,2319.11,8782.36,1.26,46.05,370.4,2388.34,8123.86,8.712,0.03,372,2319,100.0,28.39,17.0939,1,Resampled
145,231,35.0055,0.8405,100.0,449.44,556.43,1377.59,1141.42,5.48,8.01,194.7,2223.94,8409.02,1.02,42.32,182.94,2389.11,8118.52,9.353,0.02,336,2223,100.0,14.75,8.881,1,Resampled
191,191,42.0058,0.8412,100.0,445.0,550.54,1356.81,1132.69,3.91,5.72,138.45,2212.65,8363.44,1.02,42.34,130.92,2388.73,8121.15,9.3834,0.02,333,2212,100.0,10.61,6.3293,1,Resampled
115,203,35.0,0.8414,100.0,449.44,556.52,1368.65,1146.25,5.48,8.0,194.11,2223.2,8370.44,1.02,42.4,182.94,2388.26,8082.76,9.4163,0.02,338,2223,100.0,14.73,8.8385,1,Resampled
74,143,35.0054,0.8406,100.0,449.44,556.74,1379.78,1138.86,5.48,8.0,193.97,2222.65,8342.09,1.02,42.2,182.89,2387.71,8052.47,9.3656,0.02,336,2223,100.0,14.72,8.8294,1,Resampled
232,212,10.0024,0.2513,100.0,489.05,606.0,1504.82,1318.07,10.52,15.5,393.71,2319.07,8817.43,1.26,45.86,371.22,2388.31,8162.32,8.7073,0.03,372,2319,100.0,28.25,17.0858,1,Resampled
200,212,25.0009,0.6202,60.0,462.54,537.56,1280.26,1069.69,7.05,9.03,174.82,1915.78,8040.62,0.94,37.13,164.8,2028.63,7895.54,10.991,0.02,309,1915,84.93,14.13,8.4426,1,Resampled
100,212,42.0066,0.841,100.0,445.0,550.39,1371.41,1147.87,3.91,5.72,138.44,2212.14,8340.98,1.02,42.76,130.09,2388.19,8102.31,9.4196,0.02,333,2212,100.0,10.55,6.2766,1,Resampled
203,255,10.0007,0.2507,100.0,489.05,605.49,1508.93,1320.78,10.52,15.5,393.5,2319.24,8774.31,1.26,46.09,370.57,2388.39,8118.43,8.7276,0.03,372,2319,100.0,28.24,17.0568,1,Resampled
7,158,10.0056,0.25,100.0,489.05,604.83,1513.46,1324.82,10.52,15.5,393.96,2319.09,8840.26,1.26,45.68,371.28,2388.33,8176.0,8.6979,0.03,370,2319,100.0,28.29,17.0193,1,Resampled
193,149,35.0007,0.84,100.0,449.44,556.1,1371.66,1141.53,5.48,8.0,193.68,2223.48,8380.18,1.02,42.11,182.99,2388.65,8097.74,9.3981,0.02,336,2223,100.0,14.93,8.806,1,Resampled
158,286,10.0001,0.2502,100.0,489.05,605.27,1504.37,1321.07,10.52,15.5,393.24,2319.09,8795.19,1.26,45.92,371.25,2388.36,8136.42,8.7248,0.03,373,2319,100.0,28.51,17.0074,1,Resampled
229,151,35.0015,0.84,100.0,449.44,555.88,1368.76,1141.36,5.48,8.0,193.98,2222.91,8343.54,1.02,42.18,182.91,2388.0,8067.09,9.3605,0.02,334,2223,100.0,14.65,8.8601,1,Resampled
101,185,42.0075,0.84,100.0,445.0,550.77,1361.77,1133.99,3.91,5.72,138.77,2212.12,8345.46,1.02,42.42,130.53,2388.23,8101.52,9.3944,0.02,332,2212,100.0,10.5,6.3038,1,Resampled
233,183,20.001,0.7,100.0,491.19,608.39,1489.03,1265.09,9.35,13.66,333.77,2324.48,8786.17,1.07,44.81,313.91,2388.63,8113.19,9.2918,0.03,369,2324,100.0,24.21,14.4178,1,Resampled
149,269,41.9988,0.84,100.0,445.0,549.97,1370.94,1138.67,3.91,5.72,138.52,2212.36,8353.92,1.02,42.48,130.2,2388.42,8110.91,9.4358,0.02,332,2212,100.0,10.5,6.3224,1,Resampled
80,196,20.0018,0.7014,100.0,491.19,608.11,1487.85,1266.85,9.35,13.66,334.23,2324.08,8723.99,1.08,44.68,314.49,2388.21,8057.96,9.2719,0.03,367,2324,100.0,24.27,14.6205,1,Resampled
118,332,19.999,0.7,100.0,491.19,608.37,1508.1,1267.07,9.35,13.66,333.69,2324.4,8765.43,1.07,44.85,314.13,2388.55,8099.62,9.3198,0.03,367,2324,100.0,24.24,14.5094,1,Resampled
189,198,20.007,0.7012,100.0,491.19,608.1,1496.91,1272.88,9.35,13.66,333.65,2324.06,8718.41,1.08,44.75,314.01,2388.2,8050.69,9.2555,0.03,368,2324,100.0,24.25,14.6114,1,Resampled
26,186,35.0012,0.84,100.0,449.44,556.61,1376.79,1146.91,5.48,8.0,193.92,2222.94,8348.62,1.02,42.38,182.08,2388.02,8062.86,9.3975,0.02,337,2223,100.0,14.66,8.7213,1,Resampled
202,178,0.0014,0.0,100.0,518.67,643.48,1596.94,1427.57,14.62,21.61,551.87,2388.23,9069.79,1.3,48.16,520.26,2388.2,8148.48,8.5095,0.03,396,2388,100.0,38.49,23.0964,1,Resampled
89,161,25.0049,0.6217,60.0,462.54,537.31,1263.53,1055.69,7.05,9.03,174.61,1915.14,8007.66,0.94,37.0,164.41,2028.05,7864.88,10.9605,0.02,309,1915,84.93,14.24,8.5066,1,Resampled
194,126,42.0012,0.8401,100.0,445.0,549.96,1356.3,1135.69,3.91,5.72,138.52,2211.51,8312.6,1.02,42.37,130.61,2387.51,8061.56,9.4514,0.02,332,2212,100.0,10.61,6.3741,1,Resampled
90,172,42.0,0.84,100.0,445.0,550.43,1363.8,1135.8,3.91,5.72,138.44,2212.07,8340.17,1.02,42.56,130.34,2388.22,8100.03,9.439,0.02,334,2212,100.0,10.54,6.3702,1,Resampled
51,283,10.0045,0.2507,100.0,489.05,606.0,1509.79,1320.59,10.52,15.5,393.63,2319.1,8796.5,1.26,46.01,370.4,2388.36,8140.78,8.7559,0.03,372,2319,100.0,28.31,16.955,1,Resampled
164,222,9.9986,0.2507,100.0,489.05,605.37,1505.62,1322.79,10.52,15.5,393.31,2319.11,8777.42,1.26,45.84,370.63,2388.33,8127.25,8.7142,0.03,372,2319,100.0,28.33,16.9697,1,Resampled
256,134,24.9997,0.62,60.0,462.54,537.12,1262.57,1054.04,7.05,9.03,175.31,1915.34,8010.32,0.94,37.04,165.06,2028.2,7873.48,10.9424,0.02,308,1915,84.93,14.26,8.6267,1,Resampled
218,236,0.0028,0.0,100.0,518.67,643.42,1601.36,1427.77,14.62,21.61,551.21,2388.23,9109.88,1.3,48.16,519.55,2388.25,8172.65,8.4951,0.03,394,2388,100.0,38.34,22.991,1,Resampled
181,226,25.0033,0.62,60.0,462.54,536.39,1262.11,1055.63,7.05,9.03,175.74,1915.25,8016.24,0.94,37.15,164.44,2028.24,7874.42,10.9823,0.02,309,1915,84.93,14.24,8.45,1,Resampled
87,164,35.0069,0.8403,100.0,449.44,556.23,1377.06,1150.35,5.48,8.0,193.58,2222.94,8349.31,1.02,42.54,182.66,2388.0,8067.05,9.3918,0.02,335,2223,100.0,14.63,8.883,1,Resampled
124,264,35.0045,0.8411,100.0,449.44,556.3,1381.45,1141.16,5.48,8.01,194.21,2224.43,8441.06,1.02,42.6,182.68,2389.61,8150.76,9.3815,0.02,337,2223,100.0,14.76,8.8527,1,Resampled
34,180,42.0055,0.84,100.0,445.0,550.03,1358.78,1134.92,3.91,5.71,138.76,2211.8,8324.61,1.02,42.44,130.05,2387.9,8083.21,9.4099,0.02,333,2212,100.0,10.54,6.2593,1,Resampled
239,240,10.0019,0.25,100.0,489.05,605.6,1509.77,1317.91,10.52,15.5,393.31,2319.11,8800.92,1.26,45.92,370.32,2388.32,8146.94,8.7106,0.03,371,2319,100.0,28.42,17.0085,1,Resampled
17,156,0.0007,0.0003,100.0,518.67,642.89,1597.35,1420.83,14.62,21.61,553.29,2388.12,9075.87,1.3,47.72,521.05,2388.15,8146.09,8.4758,0.03,394,2388,100.0,38.71,23.1793,1,Resampled
223,216,35.0013,0.8401,100.0,449.44,556.84,1377.24,1144.45,5.48,8.01,193.91,2224.3,8438.8,1.02,42.27,182.68,2389.56,8145.75,9.3906,0.02,338,2223,100.0,14.86,8.8668,1,Resampled
145,250,20.0039,0.7007,100.0,491.19,607.78,1497.43,1271.23,9.35,13.66,333.23,2324.65,8812.4,1.07,44.9,314.65,2388.78,8137.21,9.2715,0.03,369,2324,100.0,24.27,14.5364,1,Resampled
29,123,35.0024,0.8419,100.0,449.44,555.83,1370.94,1134.49,5.48,8.0,193.94,2222.99,8356.25,1.02,42.03,182.99,2388.12,8068.38,9.355,0.02,335,2223,100.0,14.84,8.938,1,Resampled
224,169,0.0014,0.0,100.0,518.67,643.98,1592.49,1429.06,14.62,21.61,551.77,2388.27,9040.72,1.3,48.16,519.48,2388.26,8122.35,8.5553,0.03,396,2388,100.0,38.31,23.0521,1,Resampled
145,245,10.0026,0.2506,100.0,489.05,605.63,1511.24,1330.28,10.52,15.5,393.19,2319.18,8862.23,1.26,46.06,370.77,2388.31,8203.19,8.7205,0.03,373,2319,100.0,28.23,16.9538,1,Resampled
7,164,42.0046,0.84,100.0,445.0,549.97,1360.82,1141.54,3.91,5.72,139.11,2212.86,8389.79,1.02,42.46,130.16,2389.02,8145.28,9.3944,0.02,333,2212,100.0,10.71,6.341,1,Resampled
166,193,10.0078,0.2508,100.0,489.05,605.82,1509.91,1334.92,10.52,15.5,393.35,2319.13,8772.41,1.26,46.09,370.46,2388.4,8119.28,8.7461,0.03,373,2319,100.0,28.27,16.9811,1,Resampled
193,167,10.0067,0.25,100.0,489.05,605.36,1513.7,1325.9,10.52,15.5,393.19,2319.13,8837.97,1.26,46.01,370.28,2388.38,8189.65,8.7292,0.03,372,2319,100.0,28.2,16.9536,1,Resampled
250,156,20.0009,0.7,100.0,491.19,608.28,1487.71,1259.13,9.35,13.66,333.73,2323.95,8710.97,1.07,44.66,314.78,2388.08,8045.8,9.2282,0.02,367,2324,100.0,24.27,14.6456,1,Resampled
227,183,0.0019,0.0,100.0,518.67,643.32,1608.57,1426.34,14.62,21.61,551.38,2388.24,9115.82,1.3,48.15,520.32,2388.22,8185.6,8.5188,0.03,397,2388,100.0,38.43,23.0036,1,Resampled
48,236,25.0034,0.62,60.0,462.54,537.77,1266.04,1061.34,7.05,9.03,175.13,1916.93,8097.69,0.94,37.32,164.08,2029.92,7957.63,11.031,0.02,311,1915,84.93,14.3,8.4068,1,Resampled
254,245,10.0041,0.2518,100.0,489.05,605.87,1508.14,1324.33,10.52,15.5,392.64,2319.12,8768.63,1.26,45.98,370.77,2388.37,8109.45,8.7228,0.03,370,2319,100.0,28.51,17.0276,1,Resampled
250,177,42.0045,0.84,100.0,445.0,549.89,1357.72,1141.55,3.91,5.71,137.83,2211.38,8304.68,1.02,42.62,130.38,2387.33,8059.88,9.4538,0.02,332,2212,100.0,10.46,6.2407,1,Resampled
28,196,25.0004,0.6216,60.0,462.54,537.98,1274.51,1067.05,7.05,9.03,174.88,1915.03,7998.94,0.94,37.38,163.85,2027.85,7865.78,11.0198,0.02,309,1915,84.93,14.24,8.5044,1,Resampled
91,215,42.0067,0.8401,100.0,445.0,550.09,1358.26,1136.89,3.91,5.72,138.6,2211.62,8327.12,1.02,42.4,130.26,2387.7,8075.22,9.4216,0.02,333,2212,100.0,10.59,6.3225,1,Resampled
239,263,10.0059,0.25,100.0,489.05,605.37,1514.76,1333.83,10.52,15.5,392.93,2319.2,8817.03,1.26,46.19,370.62,2388.44,8152.66,8.7423,0.03,374,2319,100.0,28.18,16.8378,1,Resampled
19,138,20.0038,0.7,100.0,491.19,607.68,1490.85,1257.14,9.35,13.66,333.66,2324.45,8798.37,1.07,44.36,314.59,2388.57,8123.24,9.2522,0.02,367,2324,100.0,24.24,14.6582,1,Resampled
166,175,19.9996,0.7012,100.0,491.19,608.04,1502.7,1265.35,9.35,13.66,334.25,2324.04,8724.37,1.08,44.8,314.13,2388.22,8048.63,9.2624,0.03,367,2324,100.0,24.39,14.5745,1,Resampled
136,136,34.9982,0.8419,100.0,449.44,555.71,1365.29,1135.23,5.48,8.0,193.68,2222.87,8344.16,1.02,41.99,182.9,2387.96,8054.72,9.3709,0.02,337,2223,100.0,14.81,8.8947,1,Resampled
195,165,42.0011,0.8403,100.0,445.0,549.99,1357.04,1139.64,3.91,5.72,138.86,2212.1,8343.21,1.02,42.5,130.85,2388.15,8099.29,9.4246,0.02,332,2212,100.0,10.38,6.2705,1,Resampled
57,131,42.0036,0.84,100.0,445.0,549.95,1364.48,1133.05,3.91,5.72,137.58,2211.88,8335.07,1.02,42.39,130.71,2387.94,8083.47,9.4613,0.02,334,2212,100.0,10.43,6.2403,1,Resampled
214,141,10.0004,0.25,100.0,489.05,605.78,1508.67,1328.42,10.52,15.5,392.97,2319.2,8806.47,1.26,45.83,371.19,2388.35,8145.28,8.7158,0.03,373,2319,100.0,28.48,16.9103,1,Resampled
245,233,20.0077,0.7,100.0,491.19,607.82,1491.16,1268.06,9.35,13.66,333.35,2324.24,8761.85,1.07,44.8,313.54,2388.38,8087.09,9.3026,0.02,366,2324,100.0,24.34,14.5404,1,Resampled
206,210,20.0017,0.7017,100.0,491.19,608.24,1481.12,1263.6,9.35,13.66,334.15,2324.67,8822.79,1.07,44.51,314.6,2388.8,8151.82,9.281,0.02,367,2324,100.0,24.35,14.557,1,Resampled
223,198,25.0056,0.6204,60.0,462.54,536.94,1267.09,1060.03,7.05,9.03,175.53,1916.22,8050.27,0.94,36.97,164.37,2029.11,7912.64,10.9492,0.02,309,1915,84.93,14.16,8.5185,1,Resampled
55,133,24.9997,0.6217,60.0,462.54,537.21,1265.62,1058.37,7.05,9.03,175.02,1915.69,8029.04,0.94,36.99,164.03,2028.57,7894.74,10.9327,0.02,306,1915,84.93,14.18,8.5804,1,Resampled
105,291,20.0005,0.7,100.0,491.19,607.68,1499.18,1266.08,9.35,13.66,334.03,2324.72,8823.67,1.07,44.67,314.4,2388.88,8156.61,9.3009,0.03,369,2324,100.0,24.18,14.6528,1,Resampled
150,209,42.0078,0.84,100.0,445.0,550.25,1363.66,1146.21,3.91,5.72,138.9,2213.42,8418.11,1.03,42.33,130.98,2389.64,8173.17,9.3913,0.02,334,2212,100.0,10.46,6.289,1,Resampled
35,171,42.0071,0.84,100.0,445.0,549.59,1359.12,1138.65,3.91,5.72,138.15,2212.56,8365.26,1.02,42.6,130.21,2388.68,8127.24,9.4053,0.02,333,2212,100.0,10.44,6.4094,1,Resampled
216,202,20.0059,0.7,100.0,491.19,607.63,1494.53,1267.47,9.35,13.66,334.38,2324.12,8735.1,1.08,44.6,314.2,2388.26,8069.48,9.2666,0.02,366,2324,100.0,24.47,14.6371,1,Resampled
171,237,20.0052,0.7,100.0,491.19,608.11,1494.31,1270.89,9.35,13.66,335.28,2324.41,8791.21,1.08,44.67,314.68,2388.57,8115.15,9.2781,0.02,368,2324,100.0,24.39,14.593,1,Resampled
259,183,42.0043,0.8419,100.0,445.0,550.08,1350.38,1133.55,3.91,5.72,137.85,2211.83,8324.81,1.02,42.38,130.07,2387.89,8087.75,9.4088,0.02,331,2212,100.0,10.77,6.3025,1,Resampled
56,150,42.0047,0.84,100.0,445.0,550.51,1360.35,1139.03,3.91,5.72,138.39,2211.72,8321.31,1.02,42.67,130.21,2387.74,8074.35,9.455,0.02,333,2212,100.0,10.53,6.3753,1,Resampled
107,143,42.0,0.8416,100.0,445.0,550.09,1362.38,1148.59,3.91,5.72,138.83,2211.49,8315.71,1.02,42.68,130.07,2387.49,8064.43,9.4891,0.02,333,2212,100.0,10.49,6.2226,1,Resampled
102,160,35.0072,0.8417,100.0,449.44,556.93,1374.33,1137.53,5.48,8.0,193.12,2224.1,8419.24,1.02,42.47,182.29,2389.34,8128.67,9.4073,0.02,337,2223,100.0,14.7,8.8807,1,Resampled
191,214,41.9999,0.84,100.0,445.0,550.22,1365.63,1145.81,3.91,5.72,138.04,2212.93,8392.54,1.02,42.62,130.46,2389.06,8148.52,9.4042,0.02,332,2212,100.0,10.57,6.3427,1,Resampled
85,338,34.9985,0.8404,100.0,449.44,556.68,1372.99,1147.78,5.48,8.0,193.43,2222.68,8339.5,1.02,42.59,181.99,2387.78,8052.85,9.4291,0.02,336,2223,100.0,14.74,8.9183,1,Resampled
89,159,25.0039,0.62,60.0,462.54,537.21,1267.41,1055.85,7.05,9.03,175.14,1915.12,8010.29,0.94,36.99,164.71,2028.04,7867.47,10.9762,0.02,309,1915,84.93,14.18,8.5503,1,Resampled
217,136,10.0071,0.2516,100.0,489.05,605.2,1508.9,1317.08,10.52,15.5,394.24,2319.04,8788.14,1.26,45.52,370.91,2388.18,8129.0,8.6884,0.03,370,2319,100.0,28.32,17.0118,1,Resampled
52,160,10.0036,0.25,100.0,489.05,605.76,1510.36,1307.89,10.52,15.5,393.17,2319.03,8838.33,1.26,45.6,370.71,2388.26,8178.84,8.7001,0.03,371,2319,100.0,28.45,16.9698,1,Resampled
99,194,19.9996,0.702,100.0,491.19,607.97,1496.46,1265.3,9.35,13.66,333.67,2324.08,8713.5,1.08,44.98,314.16,2388.21,8043.83,9.3024,0.03,367,2324,100.0,24.5,14.5534,1,Resampled
87,167,24.9988,0.6216,60.0,462.54,537.33,1264.13,1062.64,7.05,9.03,175.59,1915.23,8016.02,0.94,37.17,163.6,2028.11,7870.79,10.9967,0.02,309,1915,84.93,14.19,8.4938,1,Resampled
158,302,42.006,0.8413,100.0,445.0,550.67,1356.14,1144.21,3.91,5.72,138.62,2211.99,8335.57,1.02,42.56,130.11,2388.1,8092.71,9.4673,0.02,333,2212,100.0,10.3,6.34,1,Resampled
167,203,20.0014,0.7,100.0,491.19,608.1,1487.3,1254.39,9.35,13.66,333.52,2324.09,8744.29,1.07,44.63,314.14,2388.23,8069.86,9.274,0.03,366,2324,100.0,24.48,14.5593,1,Resampled
186,168,34.9997,0.84,100.0,449.44,556.39,1369.06,1138.99,5.48,8.0,194.07,2223.81,8397.49,1.02,42.09,182.97,2388.92,8109.86,9.3371,0.02,335,2223,100.0,14.86,8.9412,1,Resampled
118,314,0.0024,0.0,100.0,518.67,642.96,1603.95,1421.49,14.62,21.61,552.47,2388.14,9101.29,1.3,47.79,520.53,2388.11,8168.81,8.4874,0.03,394,2388,100.0,38.51,23.0816,1,Resampled
44,205,25.0004,0.6203,60.0,462.54,537.73,1270.4,1069.3,7.05,9.03,174.06,1915.82,8041.77,0.94,37.36,163.94,2028.75,7900.94,11.0163,0.02,309,1915,84.93,14.07,8.5753,1,Resampled
257,308,34.9981,0.8401,100.0,449.44,557.23,1378.42,1139.66,5.48,8.01,194.41,2224.44,8450.42,1.02,42.5,182.76,2389.63,8149.84,9.3833,0.02,337,2223,100.0,14.68,8.9422,1,Resampled
64,280,10.0067,0.25,100.0,489.05,605.65,1510.96,1331.58,10.52,15.5,392.8,2319.24,8773.74,1.26,45.94,370.76,2388.42,8118.08,8.782,0.03,370,2319,100.0,28.18,17.0102,1,Resampled
176,159,9.998,0.25,100.0,489.05,605.87,1511.67,1333.68,10.52,15.5,393.31,2319.18,8767.65,1.26,46.09,369.87,2388.39,8115.36,8.7318,0.03,372,2319,100.0,28.34,16.9354,1,Resampled
54,189,0.0002,0.0012,100.0,518.67,643.54,1602.17,1422.32,14.62,21.61,551.83,2388.3,9065.38,1.3,48.25,519.72,2388.28,8142.33,8.5208,0.03,395,2388,100.0,38.49,23.1066,1,Resampled
50,202,10.0005,0.25,100.0,489.05,605.34,1512.31,1325.69,10.52,15.5,393.99,2319.08,8778.35,1.26,45.9,370.96,2388.28,8126.94,8.7512,0.03,372,2319,100.0,28.62,16.9778,1,Resampled
66,163,9.9993,0.25,100.0,489.05,605.71,1515.08,1323.42,10.52,15.5,393.74,2319.16,8768.65,1.26,45.92,370.18,2388.37,8125.7,8.7366,0.03,372,2319,100.0,28.37,17.0263,1,Resampled
243,213,35.0068,0.84,100.0,449.44,556.95,1375.97,1140.53,5.48,8.01,194.43,2223.94,8413.01,1.02,42.26,182.64,2389.06,8117.07,9.3789,0.02,337,2223,100.0,14.9,8.8868,1,Resampled
181,237,42.0008,0.8411,100.0,445.0,550.3,1353.51,1139.97,3.91,5.72,138.52,2211.69,8313.66,1.02,42.47,130.62,2387.86,8078.23,9.4176,0.02,332,2212,100.0,10.62,6.2469,1,Resampled
107,131,41.9992,0.84,100.0,445.0,549.95,1356.91,1137.14,3.91,5.72,138.37,2211.64,8317.68,1.02,42.45,130.57,2387.74,8070.71,9.44,0.02,334,2212,100.0,10.39,6.2905,1,Resampled
